filename,lbl
ISIC_0033855,4
ISIC_0014573_downsampled,4
ISIC_0031597,2
ISIC_0069068,0
ISIC_0029192,2
ISIC_0024648,1
ISIC_0027630,1
ISIC_0026009,0
ISIC_0013691_downsampled,4
ISIC_0064269,2
ISIC_0027671,1
ISIC_0028068,1
ISIC_0066327,1
ISIC_0014992_downsampled,1
ISIC_0010599,1
ISIC_0029717,1
ISIC_0025556,1
ISIC_0069906,3
ISIC_0032329,7
ISIC_0034291,4
ISIC_0033806,0
ISIC_0068460,0
ISIC_0032355,1
ISIC_0064980,0
ISIC_0013845_downsampled,0
ISIC_0015563_downsampled,1
ISIC_0060945,1
ISIC_0055890,2
ISIC_0062929,2
ISIC_0025259,1
ISIC_0024516,0
ISIC_0028941,3
ISIC_0015038_downsampled,4
ISIC_0029303,1
ISIC_0055129,1
ISIC_0031585,2
ISIC_0056129,1
ISIC_0000518,0
ISIC_0025608,1
ISIC_0033491,4
ISIC_0024997,4
ISIC_0032416,1
ISIC_0032729,1
ISIC_0034007,4
ISIC_0065028,2
ISIC_0061240,7
ISIC_0031921,1
ISIC_0031683,1
ISIC_0032768,2
ISIC_0015189_downsampled,0
ISIC_0055098,2
ISIC_0060973,2
ISIC_0030797,1
ISIC_0060906,2
ISIC_0064930,5
ISIC_0062633,0
ISIC_0028304,1
ISIC_0061650,1
ISIC_0060879,4
ISIC_0061226,4
ISIC_0059871,7
ISIC_0072536,1
ISIC_0062684,0
ISIC_0032932,6
ISIC_0000117_downsampled,1
ISIC_0071603,2
ISIC_0066046,4
ISIC_0025427,3
ISIC_0054286,1
ISIC_0063853,1
ISIC_0026362,7
ISIC_0028235,1
ISIC_0029413,4
ISIC_0057917,2
ISIC_0060150,0
ISIC_0027228,1
ISIC_0027126,0
ISIC_0028312,1
ISIC_0028893,1
ISIC_0001372_downsampled,1
ISIC_0030694,1
ISIC_0054209,3
ISIC_0053497,1
ISIC_0029819,0
ISIC_0066379,0
ISIC_0059526,1
ISIC_0031951,4
ISIC_0014327_downsampled,0
ISIC_0031473,1
ISIC_0026477,4
ISIC_0025305,1
ISIC_0031439,1
ISIC_0071554,1
ISIC_0026902,2
ISIC_0001186_downsampled,1
ISIC_0013088_downsampled,4
ISIC_0028712,1
ISIC_0065938,3
ISIC_0028017,0
ISIC_0029191,1
ISIC_0059324,2
ISIC_0060835,1
ISIC_0031922,3
ISIC_0062305,3
ISIC_0034046,0
ISIC_0031395,1
ISIC_0057589,1
ISIC_0001148_downsampled,0
ISIC_0063536,3
ISIC_0024313,0
ISIC_0031654,1
ISIC_0031863,1
ISIC_0034240,1
ISIC_0073020,1
ISIC_0071646,2
ISIC_0071524,3
ISIC_0031828,1
ISIC_0066378,0
ISIC_0059092,0
ISIC_0058666,0
ISIC_0000027_downsampled,1
ISIC_0055006,1
ISIC_0025994,1
ISIC_0054959,1
ISIC_0056737,2
ISIC_0058815,4
ISIC_0059382,0
ISIC_0032959,2
ISIC_0054833,4
ISIC_0025432,1
ISIC_0029791,4
ISIC_0067695,0
ISIC_0055194,2
ISIC_0065167,2
ISIC_0067285,6
ISIC_0060467,3
ISIC_0032588,1
ISIC_0060089,1
ISIC_0000037_downsampled,1
ISIC_0028876,4
ISIC_0033469,0
ISIC_0059501,1
ISIC_0033476,0
ISIC_0057782,0
ISIC_0033234,1
ISIC_0072585,0
ISIC_0064180,0
ISIC_0010472,1
ISIC_0069585,4
ISIC_0059874,3
ISIC_0030943,1
ISIC_0034033,1
ISIC_0026301,4
ISIC_0057748,2
ISIC_0065664,2
ISIC_0028255,1
ISIC_0058880,0
ISIC_0059378,4
ISIC_0026165,1
ISIC_0033088,4
ISIC_0010078,1
ISIC_0012092_downsampled,1
ISIC_0031841,1
ISIC_0058405,1
ISIC_0026906,1
ISIC_0024949,2
ISIC_0032027,1
ISIC_0029358,4
ISIC_0068260,2
ISIC_0070894,2
ISIC_0056240,4
ISIC_0067377,3
ISIC_0070383,1
ISIC_0029267,1
ISIC_0031805,1
ISIC_0033785,4
ISIC_0032437,3
ISIC_0067916,1
ISIC_0072815,4
ISIC_0062077,0
ISIC_0063798,3
ISIC_0034069,1
ISIC_0069178,1
ISIC_0068088,1
ISIC_0058934,7
ISIC_0063062,1
ISIC_0030818,0
ISIC_0009078_downsampled,1
ISIC_0026569,1
ISIC_0069669,0
ISIC_0031322,1
ISIC_0070328,2
ISIC_0013789_downsampled,1
ISIC_0053643,1
ISIC_0029491,1
ISIC_0062628,0
ISIC_0015330_downsampled,1
ISIC_0011300,1
ISIC_0033830,1
ISIC_0057759,0
ISIC_0025075,4
ISIC_0059714,1
ISIC_0054520,0
ISIC_0055087,0
ISIC_0029851,7
ISIC_0027535,1
ISIC_0069402,0
ISIC_0055042,1
ISIC_0057518,0
ISIC_0009978,1
ISIC_0014162_downsampled,1
ISIC_0030878,1
ISIC_0034311,1
ISIC_0063335,3
ISIC_0069964,1
ISIC_0053817,2
ISIC_0067227,1
ISIC_0063070,0
ISIC_0067841,1
ISIC_0030143,3
ISIC_0016003_downsampled,1
ISIC_0071867,2
ISIC_0059148,0
ISIC_0033961,1
ISIC_0000120_downsampled,1
ISIC_0031826,1
ISIC_0053718,1
ISIC_0033851,1
ISIC_0032079,0
ISIC_0067043,0
ISIC_0069401,4
ISIC_0065828,4
ISIC_0071586,0
ISIC_0060443,1
ISIC_0025393,1
ISIC_0032278,1
ISIC_0029077,1
ISIC_0064109,2
ISIC_0070720,1
ISIC_0058698,2
ISIC_0060030,1
ISIC_0062334,1
ISIC_0024487,1
ISIC_0013777_downsampled,0
ISIC_0059118,4
ISIC_0013758_downsampled,1
ISIC_0030152,1
ISIC_0033181,1
ISIC_0031399,1
ISIC_0025675,1
ISIC_0026903,1
ISIC_0027147,1
ISIC_0056436,0
ISIC_0025272,1
ISIC_0071767,0
ISIC_0024755,1
ISIC_0030656,1
ISIC_0065477,0
ISIC_0024490,4
ISIC_0058657,1
ISIC_0067957,7
ISIC_0026176,1
ISIC_0001131_downsampled,0
ISIC_0012201_downsampled,1
ISIC_0025904,0
ISIC_0029562,0
ISIC_0026564,1
ISIC_0033427,1
ISIC_0024435,4
ISIC_0026087,1
ISIC_0029670,1
ISIC_0064637,1
ISIC_0067514,1
ISIC_0010574,1
ISIC_0031442,2
ISIC_0065613,1
ISIC_0053993,2
ISIC_0057617,0
ISIC_0031814,1
ISIC_0056275,1
ISIC_0061796,1
ISIC_0067240,0
ISIC_0067305,2
ISIC_0010488,1
ISIC_0029505,4
ISIC_0066952,0
ISIC_0026366,1
ISIC_0032855,1
ISIC_0057032,0
ISIC_0073022,7
ISIC_0026643,2
ISIC_0061159,0
ISIC_0066034,1
ISIC_0014090_downsampled,1
ISIC_0025599,6
ISIC_0066157,2
ISIC_0070128,2
ISIC_0065101,7
ISIC_0070736,1
ISIC_0063250,3
ISIC_0026019,1
ISIC_0054362,2
ISIC_0026261,1
ISIC_0072624,0
ISIC_0026067,1
ISIC_0071287,2
ISIC_0010357,1
ISIC_0056157,2
ISIC_0011326,1
ISIC_0025042,1
ISIC_0068932,0
ISIC_0069371,1
ISIC_0024469,1
ISIC_0065191,0
ISIC_0054741,1
ISIC_0029927,4
ISIC_0072207,1
ISIC_0025855,1
ISIC_0064675,1
ISIC_0025543,0
ISIC_0029383,1
ISIC_0058489,1
ISIC_0024849,1
ISIC_0012105_downsampled,1
ISIC_0058946,1
ISIC_0072557,0
ISIC_0025468,1
ISIC_0070361,1
ISIC_0027682,1
ISIC_0015998_downsampled,1
ISIC_0032393,1
ISIC_0026886,1
ISIC_0066504,6
ISIC_0028530,1
ISIC_0054306,2
ISIC_0009977,1
ISIC_0013802_downsampled,1
ISIC_0062153,1
ISIC_0027022,1
ISIC_0012148_downsampled,1
ISIC_0053584,1
ISIC_0069622,0
ISIC_0068769,0
ISIC_0026776,1
ISIC_0053558,2
ISIC_0029439,6
ISIC_0069705,0
ISIC_0054330,1
ISIC_0058556,2
ISIC_0073159,1
ISIC_0028382,1
ISIC_0027516,1
ISIC_0053579,1
ISIC_0025844,1
ISIC_0032334,1
ISIC_0062840,1
ISIC_0014099_downsampled,0
ISIC_0056470,1
ISIC_0031017,4
ISIC_0032660,2
ISIC_0025999,1
ISIC_0009955,0
ISIC_0057680,2
ISIC_0030593,1
ISIC_0064533,1
ISIC_0066983,1
ISIC_0031840,1
ISIC_0057547,3
ISIC_0060522,3
ISIC_0058935,0
ISIC_0025429,1
ISIC_0031786,1
ISIC_0069760,1
ISIC_0029981,1
ISIC_0032717,1
ISIC_0028373,1
ISIC_0029459,1
ISIC_0056514,4
ISIC_0062698,1
ISIC_0016054_downsampled,1
ISIC_0026449,1
ISIC_0068040,4
ISIC_0065813,0
ISIC_0016057_downsampled,1
ISIC_0053796,0
ISIC_0025981,1
ISIC_0059162,2
ISIC_0069624,0
ISIC_0029622,1
ISIC_0071103,1
ISIC_0030310,4
ISIC_0034264,1
ISIC_0015173_downsampled,1
ISIC_0054265,7
ISIC_0014844_downsampled,1
ISIC_0067741,1
ISIC_0009930,1
ISIC_0066843,1
ISIC_0063289,0
ISIC_0061617,2
ISIC_0073193,5
ISIC_0029931,4
ISIC_0065476,3
ISIC_0060044,1
ISIC_0065441,1
ISIC_0065833,2
ISIC_0024957,1
ISIC_0034044,1
ISIC_0067576,0
ISIC_0070962,1
ISIC_0054982,0
ISIC_0058699,2
ISIC_0065900,1
ISIC_0059223,4
ISIC_0028648,1
ISIC_0061401,1
ISIC_0028404,4
ISIC_0031836,2
ISIC_0062672,4
ISIC_0071902,4
ISIC_0068969,2
ISIC_0055681,2
ISIC_0026975,1
ISIC_0070285,0
ISIC_0000221,1
ISIC_0066382,0
ISIC_0032438,1
ISIC_0058315,0
ISIC_0026915,1
ISIC_0031732,1
ISIC_0028557,1
ISIC_0028340,1
ISIC_0069767,1
ISIC_0063590,1
ISIC_0009975,1
ISIC_0069364,1
ISIC_0029091,1
ISIC_0033552,1
ISIC_0059532,0
ISIC_0028840,4
ISIC_0028104,4
ISIC_0025128,0
ISIC_0056029,1
ISIC_0024646,3
ISIC_0033106,1
ISIC_0033637,1
ISIC_0030334,1
ISIC_0034241,1
ISIC_0073138,1
ISIC_0012151_downsampled,0
ISIC_0071024,6
ISIC_0065173,0
ISIC_0061231,0
ISIC_0016004_downsampled,1
ISIC_0056483,0
ISIC_0030286,1
ISIC_0072604,1
ISIC_0032995,1
ISIC_0054925,1
ISIC_0064083,4
ISIC_0026712,1
ISIC_0054697,2
ISIC_0030062,1
ISIC_0032816,2
ISIC_0027073,1
ISIC_0068711,1
ISIC_0029396,4
ISIC_0055553,1
ISIC_0010233,1
ISIC_0069309,1
ISIC_0026698,1
ISIC_0064741,4
ISIC_0071550,0
ISIC_0060697,4
ISIC_0026847,0
ISIC_0030614,1
ISIC_0028975,1
ISIC_0059423,0
ISIC_0011146,1
ISIC_0054272,3
ISIC_0030368,1
ISIC_0026338,1
ISIC_0028826,4
ISIC_0024761,4
ISIC_0066422,0
ISIC_0062978,0
ISIC_0061440,2
ISIC_0055111,2
ISIC_0026518,1
ISIC_0056182,1
ISIC_0024912,1
ISIC_0068843,3
ISIC_0025087,1
ISIC_0024345,2
ISIC_0070704,7
ISIC_0054543,4
ISIC_0069483,3
ISIC_0015152_downsampled,1
ISIC_0012248_downsampled,4
ISIC_0065078,3
ISIC_0062025,1
ISIC_0072254,2
ISIC_0061739,2
ISIC_0062540,1
ISIC_0000442_downsampled,1
ISIC_0028524,1
ISIC_0028848,1
ISIC_0063496,0
ISIC_0068461,2
ISIC_0061792,1
ISIC_0058822,1
ISIC_0011105,1
ISIC_0065836,1
ISIC_0029078,1
ISIC_0060724,1
ISIC_0058436,1
ISIC_0067057,2
ISIC_0053750,4
ISIC_0054715,1
ISIC_0063999,2
ISIC_0055957,2
ISIC_0032626,0
ISIC_0029710,1
ISIC_0057495,1
ISIC_0024770,4
ISIC_0072095,1
ISIC_0029779,2
ISIC_0031478,1
ISIC_0053915,1
ISIC_0070721,2
ISIC_0010228,1
ISIC_0060709,1
ISIC_0033588,1
ISIC_0030798,0
ISIC_0064416,0
ISIC_0072997,1
ISIC_0033849,1
ISIC_0072647,1
ISIC_0028083,1
ISIC_0071756,7
ISIC_0025287,1
ISIC_0000306,0
ISIC_0056441,1
ISIC_0069967,0
ISIC_0064259,1
ISIC_0054197,1
ISIC_0029334,1
ISIC_0032414,2
ISIC_0032576,4
ISIC_0065805,2
ISIC_0058505,1
ISIC_0012547_downsampled,1
ISIC_0058410,2
ISIC_0030183,0
ISIC_0026313,5
ISIC_0070784,0
ISIC_0027883,1
ISIC_0027773,1
ISIC_0053456,0
ISIC_0030872,1
ISIC_0053931,1
ISIC_0071923,2
ISIC_0011212,1
ISIC_0015146_downsampled,1
ISIC_0030838,1
ISIC_0062923,2
ISIC_0028717,1
ISIC_0011156,1
ISIC_0028488,1
ISIC_0065163,1
ISIC_0031717,1
ISIC_0025250,6
ISIC_0069943,7
ISIC_0032582,1
ISIC_0025601,2
ISIC_0014263_downsampled,1
ISIC_0064909,0
ISIC_0033317,0
ISIC_0067241,2
ISIC_0059481,0
ISIC_0027270,4
ISIC_0071946,3
ISIC_0059606,1
ISIC_0054398,1
ISIC_0064293,2
ISIC_0014576_downsampled,4
ISIC_0029117,1
ISIC_0069758,4
ISIC_0065175,1
ISIC_0029287,1
ISIC_0034151,4
ISIC_0059275,2
ISIC_0025184,1
ISIC_0014272_downsampled,4
ISIC_0072627,1
ISIC_0029836,4
ISIC_0026482,1
ISIC_0000345,1
ISIC_0032572,1
ISIC_0067809,1
ISIC_0034319,1
ISIC_0028274,1
ISIC_0031330,1
ISIC_0062439,2
ISIC_0070495,1
ISIC_0059599,2
ISIC_0055851,1
ISIC_0027792,1
ISIC_0067400,2
ISIC_0012323_downsampled,4
ISIC_0032075,1
ISIC_0013248_downsampled,1
ISIC_0058090,1
ISIC_0071998,5
ISIC_0033479,0
ISIC_0025940,2
ISIC_0069481,0
ISIC_0033670,0
ISIC_0073147,0
ISIC_0027197,1
ISIC_0070110,0
ISIC_0027145,1
ISIC_0067752,1
ISIC_0033672,1
ISIC_0055741,0
ISIC_0067887,3
ISIC_0012710_downsampled,1
ISIC_0066386,0
ISIC_0069529,1
ISIC_0033076,1
ISIC_0068975,0
ISIC_0066233,2
ISIC_0031919,1
ISIC_0028915,0
ISIC_0065967,1
ISIC_0000201_downsampled,1
ISIC_0060279,1
ISIC_0070469,1
ISIC_0058909,0
ISIC_0067873,0
ISIC_0059135,2
ISIC_0054023,1
ISIC_0031894,1
ISIC_0066799,2
ISIC_0072121,0
ISIC_0001275_downsampled,1
ISIC_0025316,0
ISIC_0033089,0
ISIC_0031204,1
ISIC_0025232,1
ISIC_0062525,0
ISIC_0025164,1
ISIC_0070088,2
ISIC_0014382_downsampled,4
ISIC_0034301,1
ISIC_0028690,1
ISIC_0031432,1
ISIC_0030202,1
ISIC_0010442,1
ISIC_0060329,1
ISIC_0031092,1
ISIC_0029534,1
ISIC_0032940,0
ISIC_0026628,1
ISIC_0057028,1
ISIC_0030720,1
ISIC_0063718,4
ISIC_0014434_downsampled,0
ISIC_0033223,1
ISIC_0025945,1
ISIC_0025856,4
ISIC_0063727,0
ISIC_0026259,1
ISIC_0031565,0
ISIC_0070942,2
ISIC_0030635,1
ISIC_0065258,1
ISIC_0067893,0
ISIC_0033711,1
ISIC_0031346,6
ISIC_0030078,1
ISIC_0028053,1
ISIC_0064509,1
ISIC_0033675,5
ISIC_0072926,1
ISIC_0067011,1
ISIC_0054368,4
ISIC_0064108,1
ISIC_0062461,1
ISIC_0029489,2
ISIC_0033875,1
ISIC_0014742_downsampled,1
ISIC_0030545,1
ISIC_0026763,1
ISIC_0015419_downsampled,1
ISIC_0028252,1
ISIC_0029718,1
ISIC_0030866,1
ISIC_0031288,1
ISIC_0058227,2
ISIC_0013173_downsampled,1
ISIC_0027301,1
ISIC_0058872,4
ISIC_0024426,4
ISIC_0014289_downsampled,0
ISIC_0060962,0
ISIC_0026325,1
ISIC_0070961,0
ISIC_0073201,1
ISIC_0053880,1
ISIC_0030753,1
ISIC_0026724,1
ISIC_0024340,1
ISIC_0058670,2
ISIC_0073038,0
ISIC_0069584,1
ISIC_0070667,1
ISIC_0069433,2
ISIC_0070587,1
ISIC_0064587,3
ISIC_0058586,1
ISIC_0013086_downsampled,1
ISIC_0028835,1
ISIC_0059330,0
ISIC_0066236,1
ISIC_0058338,1
ISIC_0031153,1
ISIC_0033615,1
ISIC_0034200,1
ISIC_0029773,1
ISIC_0025660,1
ISIC_0063605,5
ISIC_0034254,1
ISIC_0026166,1
ISIC_0033841,1
ISIC_0057195,2
ISIC_0070631,1
ISIC_0024779,1
ISIC_0066786,3
ISIC_0031569,2
ISIC_0015051_downsampled,1
ISIC_0031172,1
ISIC_0031416,1
ISIC_0060129,5
ISIC_0032643,4
ISIC_0030500,1
ISIC_0062634,2
ISIC_0025688,1
ISIC_0063949,1
ISIC_0058047,0
ISIC_0000381_downsampled,1
ISIC_0027183,1
ISIC_0060233,0
ISIC_0062637,2
ISIC_0026989,0
ISIC_0063965,1
ISIC_0033470,0
ISIC_0060636,3
ISIC_0026949,1
ISIC_0009800_downsampled,1
ISIC_0061758,1
ISIC_0030550,1
ISIC_0061270,2
ISIC_0024741,4
ISIC_0031146,0
ISIC_0025409,0
ISIC_0060919,1
ISIC_0032512,1
ISIC_0012833_downsampled,4
ISIC_0058864,3
ISIC_0014233_downsampled,0
ISIC_0071021,1
ISIC_0025951,1
ISIC_0029900,3
ISIC_0065890,2
ISIC_0061934,2
ISIC_0033573,0
ISIC_0054898,1
ISIC_0015981_downsampled,1
ISIC_0025369,1
ISIC_0026923,4
ISIC_0012329_downsampled,4
ISIC_0032366,1
ISIC_0027676,1
ISIC_0012711_downsampled,1
ISIC_0024665,2
ISIC_0066315,3
ISIC_0010046,1
ISIC_0064519,2
ISIC_0064196,3
ISIC_0061872,1
ISIC_0065170,2
ISIC_0065990,2
ISIC_0061630,0
ISIC_0000443_downsampled,1
ISIC_0030369,4
ISIC_0072112,2
ISIC_0025413,0
ISIC_0032116,4
ISIC_0030308,1
ISIC_0024683,1
ISIC_0000169,0
ISIC_0067030,1
ISIC_0033113,1
ISIC_0025530,2
ISIC_0071368,1
ISIC_0026064,1
ISIC_0066618,4
ISIC_0054653,2
ISIC_0059392,1
ISIC_0028706,1
ISIC_0065378,1
ISIC_0027651,0
ISIC_0025188,0
ISIC_0064069,1
ISIC_0053846,0
ISIC_0058500,2
ISIC_0056310,2
ISIC_0030093,1
ISIC_0058889,1
ISIC_0029203,1
ISIC_0011097,1
ISIC_0033895,1
ISIC_0063692,0
ISIC_0012311_downsampled,1
ISIC_0029282,1
ISIC_0031065,6
ISIC_0025984,4
ISIC_0026756,1
ISIC_0032228,1
ISIC_0066042,1
ISIC_0071709,2
ISIC_0027942,1
ISIC_0025176,1
ISIC_0030668,1
ISIC_0053960,0
ISIC_0056372,2
ISIC_0057172,0
ISIC_0024615,1
ISIC_0015971_downsampled,1
ISIC_0029050,1
ISIC_0061985,4
ISIC_0028155,2
ISIC_0028259,1
ISIC_0054342,7
ISIC_0024564,2
ISIC_0068252,0
ISIC_0072423,1
ISIC_0024326,1
ISIC_0030859,1
ISIC_0033499,2
ISIC_0055981,1
ISIC_0056174,4
ISIC_0029983,1
ISIC_0064867,1
ISIC_0056149,4
ISIC_0056964,2
ISIC_0013455_downsampled,0
ISIC_0027886,1
ISIC_0034126,4
ISIC_0055956,7
ISIC_0068766,0
ISIC_0061797,1
ISIC_0015220_downsampled,4
ISIC_0072989,0
ISIC_0000171,0
ISIC_0029728,1
ISIC_0000329,1
ISIC_0029804,1
ISIC_0026085,4
ISIC_0067479,1
ISIC_0010168,1
ISIC_0030638,1
ISIC_0070534,2
ISIC_0054355,0
ISIC_0060803,2
ISIC_0054404,1
ISIC_0028801,1
ISIC_0054057,7
ISIC_0053628,0
ISIC_0033869,7
ISIC_0026771,1
ISIC_0026516,0
ISIC_0066308,0
ISIC_0065330,2
ISIC_0026076,1
ISIC_0056799,0
ISIC_0032777,2
ISIC_0024842,1
ISIC_0062120,1
ISIC_0062971,3
ISIC_0027971,1
ISIC_0031181,4
ISIC_0070575,4
ISIC_0068419,3
ISIC_0062517,0
ISIC_0057960,0
ISIC_0011317,1
ISIC_0016025_downsampled,1
ISIC_0065047,2
ISIC_0009888,1
ISIC_0053557,1
ISIC_0066692,6
ISIC_0029597,1
ISIC_0070525,2
ISIC_0010565,1
ISIC_0032598,0
ISIC_0034228,1
ISIC_0029603,4
ISIC_0054767,0
ISIC_0026664,0
ISIC_0069396,1
ISIC_0027059,1
ISIC_0025054,1
ISIC_0030755,2
ISIC_0068616,0
ISIC_0066344,2
ISIC_0067206,0
ISIC_0014629_downsampled,4
ISIC_0068713,0
ISIC_0032677,1
ISIC_0010477,1
ISIC_0056119,0
ISIC_0062569,2
ISIC_0024405,1
ISIC_0070651,1
ISIC_0012206_downsampled,1
ISIC_0029941,1
ISIC_0024593,1
ISIC_0030670,1
ISIC_0033084,7
ISIC_0030277,0
ISIC_0058026,7
ISIC_0058389,2
ISIC_0029485,1
ISIC_0057296,1
ISIC_0054233,0
ISIC_0061325,1
ISIC_0070835,1
ISIC_0058979,1
ISIC_0031040,3
ISIC_0033327,1
ISIC_0032833,0
ISIC_0030652,1
ISIC_0032866,6
ISIC_0033572,1
ISIC_0059320,2
ISIC_0067280,7
ISIC_0029996,1
ISIC_0056855,1
ISIC_0072914,2
ISIC_0065545,1
ISIC_0072788,3
ISIC_0061460,1
ISIC_0053522,4
ISIC_0000501,1
ISIC_0055566,1
ISIC_0069987,0
ISIC_0055047,1
ISIC_0062702,0
ISIC_0070353,1
ISIC_0066456,1
ISIC_0057459,1
ISIC_0013459_downsampled,0
ISIC_0027859,4
ISIC_0027462,1
ISIC_0000202_downsampled,1
ISIC_0067910,2
ISIC_0057865,7
ISIC_0031982,1
ISIC_0062299,2
ISIC_0026136,1
ISIC_0026093,1
ISIC_0065264,1
ISIC_0029394,4
ISIC_0013942_downsampled,1
ISIC_0058221,1
ISIC_0072299,0
ISIC_0068378,1
ISIC_0029283,1
ISIC_0024614,1
ISIC_0029810,4
ISIC_0064223,2
ISIC_0064740,4
ISIC_0071481,1
ISIC_0025035,0
ISIC_0031665,1
ISIC_0032854,3
ISIC_0032590,1
ISIC_0061866,2
ISIC_0069618,1
ISIC_0058119,3
ISIC_0027955,1
ISIC_0014883_downsampled,0
ISIC_0031249,1
ISIC_0066679,4
ISIC_0027413,1
ISIC_0072211,2
ISIC_0010582,1
ISIC_0069329,2
ISIC_0072524,1
ISIC_0027744,2
ISIC_0063817,5
ISIC_0058222,2
ISIC_0057419,1
ISIC_0064602,1
ISIC_0031658,1
ISIC_0033193,0
ISIC_0032910,1
ISIC_0033646,4
ISIC_0024543,1
ISIC_0000017_downsampled,1
ISIC_0032272,1
ISIC_0072224,4
ISIC_0031319,1
ISIC_0069184,2
ISIC_0059826,2
ISIC_0067017,1
ISIC_0054889,0
ISIC_0058321,0
ISIC_0054245,1
ISIC_0025702,1
ISIC_0067427,1
ISIC_0025840,1
ISIC_0025161,1
ISIC_0058999,0
ISIC_0032039,1
ISIC_0071605,3
ISIC_0055089,2
ISIC_0026554,1
ISIC_0026947,4
ISIC_0058565,5
ISIC_0060155,0
ISIC_0034225,1
ISIC_0028832,1
ISIC_0024388,1
ISIC_0054467,2
ISIC_0061180,1
ISIC_0030691,1
ISIC_0071776,0
ISIC_0013424_downsampled,1
ISIC_0066229,1
ISIC_0057279,2
ISIC_0070311,3
ISIC_0031170,0
ISIC_0072040,4
ISIC_0028548,0
ISIC_0062443,0
ISIC_0060592,1
ISIC_0031834,1
ISIC_0069934,2
ISIC_0028010,1
ISIC_0027915,2
ISIC_0000128_downsampled,1
ISIC_0001296_downsampled,1
ISIC_0031114,1
ISIC_0071823,1
ISIC_0013803_downsampled,1
ISIC_0072457,2
ISIC_0066329,2
ISIC_0066054,2
ISIC_0032665,4
ISIC_0024508,1
ISIC_0000275,1
ISIC_0065523,0
ISIC_0028139,1
ISIC_0014768_downsampled,1
ISIC_0032211,1
ISIC_0033827,1
ISIC_0010492,1
ISIC_0029129,2
ISIC_0055054,0
ISIC_0060133,2
ISIC_0059791,1
ISIC_0029537,1
ISIC_0001247_downsampled,1
ISIC_0031559,1
ISIC_0013836_downsampled,1
ISIC_0032434,1
ISIC_0014270_downsampled,0
ISIC_0068765,1
ISIC_0026743,1
ISIC_0026008,1
ISIC_0054557,1
ISIC_0030499,1
ISIC_0060326,0
ISIC_0061426,4
ISIC_0027067,0
ISIC_0030676,1
ISIC_0066945,4
ISIC_0032767,1
ISIC_0014699_downsampled,1
ISIC_0064584,7
ISIC_0057161,2
ISIC_0032198,1
ISIC_0067605,2
ISIC_0064884,2
ISIC_0061535,1
ISIC_0068550,4
ISIC_0070180,1
ISIC_0014615_downsampled,4
ISIC_0026021,1
ISIC_0060260,4
ISIC_0058944,4
ISIC_0066626,0
ISIC_0010170,1
ISIC_0068373,2
ISIC_0070160,0
ISIC_0062742,3
ISIC_0031543,0
ISIC_0064048,1
ISIC_0027452,3
ISIC_0065924,1
ISIC_0064316,1
ISIC_0066151,1
ISIC_0067818,2
ISIC_0057189,1
ISIC_0027536,3
ISIC_0032132,2
ISIC_0025206,1
ISIC_0060582,2
ISIC_0071255,2
ISIC_0013933_downsampled,4
ISIC_0055715,1
ISIC_0026578,1
ISIC_0067326,0
ISIC_0025274,1
ISIC_0033652,1
ISIC_0072666,2
ISIC_0024943,4
ISIC_0030055,1
ISIC_0063123,1
ISIC_0063206,7
ISIC_0025154,5
ISIC_0026242,1
ISIC_0033739,1
ISIC_0028818,2
ISIC_0071013,4
ISIC_0062426,3
ISIC_0028659,7
ISIC_0031485,4
ISIC_0059785,0
ISIC_0031296,1
ISIC_0010183,1
ISIC_0027495,1
ISIC_0012827_downsampled,1
ISIC_0070283,0
ISIC_0030292,1
ISIC_0055036,4
ISIC_0000141_downsampled,0
ISIC_0057656,0
ISIC_0027621,1
ISIC_0058295,1
ISIC_0027050,1
ISIC_0053509,0
ISIC_0032014,7
ISIC_0063226,1
ISIC_0069065,0
ISIC_0068186,2
ISIC_0059067,1
ISIC_0061778,2
ISIC_0053513,0
ISIC_0012713_downsampled,1
ISIC_0057359,2
ISIC_0032310,1
ISIC_0034270,1
ISIC_0034068,0
ISIC_0065806,0
ISIC_0024528,1
ISIC_0071652,1
ISIC_0055444,2
ISIC_0013975_downsampled,0
ISIC_0014929_downsampled,1
ISIC_0072499,7
ISIC_0071119,0
ISIC_0029467,1
ISIC_0067773,1
ISIC_0059300,1
ISIC_0001306_downsampled,1
ISIC_0033387,0
ISIC_0067620,4
ISIC_0031928,1
ISIC_0058210,1
ISIC_0066458,1
ISIC_0062699,4
ISIC_0064670,4
ISIC_0055796,0
ISIC_0071085,2
ISIC_0059144,1
ISIC_0032983,4
ISIC_0062111,0
ISIC_0060238,0
ISIC_0014959_downsampled,1
ISIC_0070024,1
ISIC_0056110,1
ISIC_0071786,7
ISIC_0058346,0
ISIC_0034316,0
ISIC_0010846,1
ISIC_0063258,0
ISIC_0033981,0
ISIC_0072909,0
ISIC_0055781,0
ISIC_0032087,1
ISIC_0068141,1
ISIC_0029758,1
ISIC_0027540,1
ISIC_0024940,0
ISIC_0062955,1
ISIC_0026894,1
ISIC_0068973,3
ISIC_0027374,4
ISIC_0028512,0
ISIC_0030631,1
ISIC_0032594,1
ISIC_0032127,1
ISIC_0071992,0
ISIC_0025866,1
ISIC_0065302,4
ISIC_0068985,2
ISIC_0026454,1
ISIC_0066711,1
ISIC_0000210,1
ISIC_0054819,0
ISIC_0059806,2
ISIC_0068653,3
ISIC_0063957,1
ISIC_0059569,0
